split,label,president_dir,filename,source_path,output_path,char_count
train,democrat,Lyndon_B_Johnson,"January 30, 1959__executive-order-11158designating-the-attorney-general-as-the-officer-authorized-to-administer-the-provisions-of-the-austrian-assets-agreemen.txt","Lyndon_B_Johnson/January 30, 1959__executive-order-11158designating-the-attorney-general-as-the-officer-authorized-to-administer-the-provisions-of-the-austrian-assets-agreemen.txt","train/democrat/Lyndon_B_Johnson/January 30, 1959__executive-order-11158designating-the-attorney-general-as-the-officer-authorized-to-administer-the-provisions-of-the-austrian-assets-agreemen.txt",857
train,democrat,Franklin_D_Roosevelt,"June 27, 1932__executive-order-8706amending-paragraph-12-of-executive-order-no-5865-of-june-27-1932-prescribing-regulations-relating-to-aerial-flights-by-p.txt","Franklin_D_Roosevelt/June 27, 1932__executive-order-8706amending-paragraph-12-of-executive-order-no-5865-of-june-27-1932-prescribing-regulations-relating-to-aerial-flights-by-p.txt","train/democrat/Franklin_D_Roosevelt/June 27, 1932__executive-order-8706amending-paragraph-12-of-executive-order-no-5865-of-june-27-1932-prescribing-regulations-relating-to-aerial-flights-by-p.txt",2191
train,democrat,Franklin_D_Roosevelt,"February 05, 1941__executive-order-8673designating-the-robert-fechner-memorial-forest.txt","Franklin_D_Roosevelt/February 05, 1941__executive-order-8673designating-the-robert-fechner-memorial-forest.txt","train/democrat/Franklin_D_Roosevelt/February 05, 1941__executive-order-8673designating-the-robert-fechner-memorial-forest.txt",1014
train,democrat,Barack_Obama,"May 12, 2014__executive-order-13667blocking-property-of-certain-persons-contributing-to-the-conflict-in-the-central-african-republic.txt","Barack_Obama/May 12, 2014__executive-order-13667blocking-property-of-certain-persons-contributing-to-the-conflict-in-the-central-african-republic.txt","train/democrat/Barack_Obama/May 12, 2014__executive-order-13667blocking-property-of-certain-persons-contributing-to-the-conflict-in-the-central-african-republic.txt",8313
train,democrat,Harry_S_Truman,"July 31, 1952__executive-order-10378restoring-certain-land-at-hilo-hawaii-to-the-jurisdiction-of-the-territory-of-hawaii.txt","Harry_S_Truman/July 31, 1952__executive-order-10378restoring-certain-land-at-hilo-hawaii-to-the-jurisdiction-of-the-territory-of-hawaii.txt","train/democrat/Harry_S_Truman/July 31, 1952__executive-order-10378restoring-certain-land-at-hilo-hawaii-to-the-jurisdiction-of-the-territory-of-hawaii.txt",1097
train,democrat,Jimmy_Carter,"October 05, 1978__executive-order-12086equal-employment-opportunity-functions.txt","Jimmy_Carter/October 05, 1978__executive-order-12086equal-employment-opportunity-functions.txt","train/democrat/Jimmy_Carter/October 05, 1978__executive-order-12086equal-employment-opportunity-functions.txt",11828
train,democrat,Franklin_D_Roosevelt,"September 29, 1937__executive-order-7716extension-of-trust-periods-on-indian-lands-expiring-during-calendar-year-1938.txt","Franklin_D_Roosevelt/September 29, 1937__executive-order-7716extension-of-trust-periods-on-indian-lands-expiring-during-calendar-year-1938.txt","train/democrat/Franklin_D_Roosevelt/September 29, 1937__executive-order-7716extension-of-trust-periods-on-indian-lands-expiring-during-calendar-year-1938.txt",719
train,democrat,William_J_Clinton,"September 22, 2000__executive-order-13168presidents-commission-on-improving-economic-opportunity-in-communities-dependent-on-tobacco-production-while-protecting.txt","William_J_Clinton/September 22, 2000__executive-order-13168presidents-commission-on-improving-economic-opportunity-in-communities-dependent-on-tobacco-production-while-protecting.txt","train/democrat/William_J_Clinton/September 22, 2000__executive-order-13168presidents-commission-on-improving-economic-opportunity-in-communities-dependent-on-tobacco-production-while-protecting.txt",3667
train,democrat,Franklin_D_Roosevelt,"August 12, 1937__executive-order-7689appointment-of-secretary-of-the-interior-as-administrator-of-the-puerto-rico-reconstruction-administration.txt","Franklin_D_Roosevelt/August 12, 1937__executive-order-7689appointment-of-secretary-of-the-interior-as-administrator-of-the-puerto-rico-reconstruction-administration.txt","train/democrat/Franklin_D_Roosevelt/August 12, 1937__executive-order-7689appointment-of-secretary-of-the-interior-as-administrator-of-the-puerto-rico-reconstruction-administration.txt",1314
train,democrat,Franklin_D_Roosevelt,"July 30, 1935__executive-order-7120reorganizing-the-consumers-agencies.txt","Franklin_D_Roosevelt/July 30, 1935__executive-order-7120reorganizing-the-consumers-agencies.txt","train/democrat/Franklin_D_Roosevelt/July 30, 1935__executive-order-7120reorganizing-the-consumers-agencies.txt",2011
train,democrat,Harry_S_Truman,"May 30, 1942__executive-order-9768extending-the-provisions-of-executive-order-9177-of-may-30-1942-to-the-secretary-of-commerce.txt","Harry_S_Truman/May 30, 1942__executive-order-9768extending-the-provisions-of-executive-order-9177-of-may-30-1942-to-the-secretary-of-commerce.txt","train/democrat/Harry_S_Truman/May 30, 1942__executive-order-9768extending-the-provisions-of-executive-order-9177-of-may-30-1942-to-the-secretary-of-commerce.txt",777
train,democrat,William_J_Clinton,"December 08, 1995__executive-order-12982ordering-the-selected-reserve-of-the-armed-forces-to-active-duty.txt","William_J_Clinton/December 08, 1995__executive-order-12982ordering-the-selected-reserve-of-the-armed-forces-to-active-duty.txt","train/democrat/William_J_Clinton/December 08, 1995__executive-order-12982ordering-the-selected-reserve-of-the-armed-forces-to-active-duty.txt",353
train,democrat,Franklin_D_Roosevelt,"October 29, 1941__executive-order-8927withdrawal-of-public-lands-for-national-defense-purposes.txt","Franklin_D_Roosevelt/October 29, 1941__executive-order-8927withdrawal-of-public-lands-for-national-defense-purposes.txt","train/democrat/Franklin_D_Roosevelt/October 29, 1941__executive-order-8927withdrawal-of-public-lands-for-national-defense-purposes.txt",707
train,democrat,Harry_S_Truman,"October 04, 1945__executive-order-9639authorizing-the-secretary-of-the-navy-to-take-possession-of-and-operate-certain-plants-and-facilities-used-in-the-transp.txt","Harry_S_Truman/October 04, 1945__executive-order-9639authorizing-the-secretary-of-the-navy-to-take-possession-of-and-operate-certain-plants-and-facilities-used-in-the-transp.txt","train/democrat/Harry_S_Truman/October 04, 1945__executive-order-9639authorizing-the-secretary-of-the-navy-to-take-possession-of-and-operate-certain-plants-and-facilities-used-in-the-transp.txt",9655
train,democrat,Joseph_R_Biden_Jr,"October 07, 2022__executive-order-14086enhancing-safeguards-for-united-states-signals-intelligence-activities.txt","Joseph_R_Biden_Jr/October 07, 2022__executive-order-14086enhancing-safeguards-for-united-states-signals-intelligence-activities.txt","train/democrat/Joseph_R_Biden_Jr/October 07, 2022__executive-order-14086enhancing-safeguards-for-united-states-signals-intelligence-activities.txt",25678
train,democrat,William_J_Clinton,"March 25, 1994__executive-order-12905trade-and-environment-policy-advisory-committee.txt","William_J_Clinton/March 25, 1994__executive-order-12905trade-and-environment-policy-advisory-committee.txt","train/democrat/William_J_Clinton/March 25, 1994__executive-order-12905trade-and-environment-policy-advisory-committee.txt",3210
train,democrat,Barack_Obama,"November 04, 2010__executive-order-13556controlled-unclassified-information.txt","Barack_Obama/November 04, 2010__executive-order-13556controlled-unclassified-information.txt","train/democrat/Barack_Obama/November 04, 2010__executive-order-13556controlled-unclassified-information.txt",8275
train,democrat,Harry_S_Truman,"August 13, 1947__executive-order-9884restoring-certain-land-to-the-jurisdiction-of-the-territory-of-hawaii.txt","Harry_S_Truman/August 13, 1947__executive-order-9884restoring-certain-land-to-the-jurisdiction-of-the-territory-of-hawaii.txt","train/democrat/Harry_S_Truman/August 13, 1947__executive-order-9884restoring-certain-land-to-the-jurisdiction-of-the-territory-of-hawaii.txt",1452
train,democrat,Harry_S_Truman,"February 24, 1942__executive-order-9821amending-executive-order-no-9070-of-february-24-1942-consolidating-the-housing-agencies-and-functions-of-the-government-.txt","Harry_S_Truman/February 24, 1942__executive-order-9821amending-executive-order-no-9070-of-february-24-1942-consolidating-the-housing-agencies-and-functions-of-the-government-.txt","train/democrat/Harry_S_Truman/February 24, 1942__executive-order-9821amending-executive-order-no-9070-of-february-24-1942-consolidating-the-housing-agencies-and-functions-of-the-government-.txt",723
train,democrat,Franklin_D_Roosevelt,"February 23, 1943__executive-order-9305transfer-of-certain-personnel-among-the-coast-and-geodetic-survey-and-the-war-and-navy-departments.txt","Franklin_D_Roosevelt/February 23, 1943__executive-order-9305transfer-of-certain-personnel-among-the-coast-and-geodetic-survey-and-the-war-and-navy-departments.txt","train/democrat/Franklin_D_Roosevelt/February 23, 1943__executive-order-9305transfer-of-certain-personnel-among-the-coast-and-geodetic-survey-and-the-war-and-navy-departments.txt",1477
train,democrat,Franklin_D_Roosevelt,"June 8, 1931__executive-order-7779amendment-of-executive-order-no-5643-of-june-8-1931-prescribing-regulations-governing-representation-and-post-allowances.txt","Franklin_D_Roosevelt/June 8, 1931__executive-order-7779amendment-of-executive-order-no-5643-of-june-8-1931-prescribing-regulations-governing-representation-and-post-allowances.txt","train/democrat/Franklin_D_Roosevelt/June 8, 1931__executive-order-7779amendment-of-executive-order-no-5643-of-june-8-1931-prescribing-regulations-governing-representation-and-post-allowances.txt",1017
train,democrat,Harry_S_Truman,"January 17, 1953__executive-order-10428delegating-to-the-secretary-of-defense-the-authority-of-the-president-to-empower-certain-commanding-officers-of-the-arm.txt","Harry_S_Truman/January 17, 1953__executive-order-10428delegating-to-the-secretary-of-defense-the-authority-of-the-president-to-empower-certain-commanding-officers-of-the-arm.txt","train/democrat/Harry_S_Truman/January 17, 1953__executive-order-10428delegating-to-the-secretary-of-defense-the-authority-of-the-president-to-empower-certain-commanding-officers-of-the-arm.txt",659
train,democrat,William_J_Clinton,"May 21, 1996__executive-order-13006locating-federal-facilities-on-historic-properties-in-our-nations-central-cities.txt","William_J_Clinton/May 21, 1996__executive-order-13006locating-federal-facilities-on-historic-properties-in-our-nations-central-cities.txt","train/democrat/William_J_Clinton/May 21, 1996__executive-order-13006locating-federal-facilities-on-historic-properties-in-our-nations-central-cities.txt",3814
train,democrat,Jimmy_Carter,"December 17, 1979__executive-order-12185conservation-of-petroleum-and-natural-gas.txt","Jimmy_Carter/December 17, 1979__executive-order-12185conservation-of-petroleum-and-natural-gas.txt","train/democrat/Jimmy_Carter/December 17, 1979__executive-order-12185conservation-of-petroleum-and-natural-gas.txt",3486
train,democrat,Woodrow_Wilson,"June 02, 1913__executive-order-1782adding-lands-to-the-gila-river-indian-reservation-in-arizona.txt","Woodrow_Wilson/June 02, 1913__executive-order-1782adding-lands-to-the-gila-river-indian-reservation-in-arizona.txt","train/democrat/Woodrow_Wilson/June 02, 1913__executive-order-1782adding-lands-to-the-gila-river-indian-reservation-in-arizona.txt",626
train,democrat,Grover_Cleveland,"July 15, 1895__executive-ordercivil-service-amendment-of-classification.txt","Grover_Cleveland/July 15, 1895__executive-ordercivil-service-amendment-of-classification.txt","train/democrat/Grover_Cleveland/July 15, 1895__executive-ordercivil-service-amendment-of-classification.txt",370
train,democrat,Franklin_D_Roosevelt,"December 11, 1933__executive-order-6489amendment-of-schedule-a-subdivision-xiii-of-the-civil-service-rules.txt","Franklin_D_Roosevelt/December 11, 1933__executive-order-6489amendment-of-schedule-a-subdivision-xiii-of-the-civil-service-rules.txt","train/democrat/Franklin_D_Roosevelt/December 11, 1933__executive-order-6489amendment-of-schedule-a-subdivision-xiii-of-the-civil-service-rules.txt",405
train,democrat,Woodrow_Wilson,"December 23, 1919__executive-order-3204indians-on-public-domain.txt","Woodrow_Wilson/December 23, 1919__executive-order-3204indians-on-public-domain.txt","train/democrat/Woodrow_Wilson/December 23, 1919__executive-order-3204indians-on-public-domain.txt",575
train,democrat,Franklin_D_Roosevelt,"April 24, 1941__executive-order-8744authorizing-certain-employees-of-the-government-to-acquire-a-classified-civil-service-status.txt","Franklin_D_Roosevelt/April 24, 1941__executive-order-8744authorizing-certain-employees-of-the-government-to-acquire-a-classified-civil-service-status.txt","train/democrat/Franklin_D_Roosevelt/April 24, 1941__executive-order-8744authorizing-certain-employees-of-the-government-to-acquire-a-classified-civil-service-status.txt",1329
train,democrat,Jimmy_Carter,"February 25, 1977__executive-order-11974generalized-system-of-preferences-for-developing-countries.txt","Jimmy_Carter/February 25, 1977__executive-order-11974generalized-system-of-preferences-for-developing-countries.txt","train/democrat/Jimmy_Carter/February 25, 1977__executive-order-11974generalized-system-of-preferences-for-developing-countries.txt",1628
train,democrat,Lyndon_B_Johnson,"August 28, 1965__executive-order-11242amending-executive-order-no-11157-as-it-relates-to-incentive-pay-for-hazardous-duty.txt","Lyndon_B_Johnson/August 28, 1965__executive-order-11242amending-executive-order-no-11157-as-it-relates-to-incentive-pay-for-hazardous-duty.txt","train/democrat/Lyndon_B_Johnson/August 28, 1965__executive-order-11242amending-executive-order-no-11157-as-it-relates-to-incentive-pay-for-hazardous-duty.txt",1294
train,democrat,Franklin_D_Roosevelt,"May 18, 1933__executive-order-6134amendment-of-schedules-a-and-b-civil-service-rules-positions-under-farm-credit-administration.txt","Franklin_D_Roosevelt/May 18, 1933__executive-order-6134amendment-of-schedules-a-and-b-civil-service-rules-positions-under-farm-credit-administration.txt","train/democrat/Franklin_D_Roosevelt/May 18, 1933__executive-order-6134amendment-of-schedules-a-and-b-civil-service-rules-positions-under-farm-credit-administration.txt",1184
